15,9,1849,510,28,64,1,-1,-1,-1
15,10,1351,506,56,128,1,-1,-1,-1
15,11,146,515,56,128,1,-1,-1,-1
15,12,266,463,103,234,1,-1,-1,-1
15,13,171,481,26,59,1,-1,-1,-1
15,14,1837,351,103,234,1,-1,-1,-1
15,15,-52,254,270,614,1,-1,-1,-1
15,16,151,501,28,64,1,-1,-1,-1
15,17,1867,393,26,59,1,-1,-1,-1
15,18,1825,535,33,76,1,-1,-1,-1
16,0,1619,396,159,362,1,-1,-1,-1
16,1,1336,500,67,153,1,-1,-1,-1
16,2,1286,545,47,108,1,-1,-1,-1
16,3,58,566,79,181,1,-1,-1,-1
16,4,1668,371,159,362,1,-1,-1,-1
16,5,1641,494,40,91,1,-1,-1,-1
16,6,1717,396,159,362,1,-1,-1,-1
16,7,1234,415,103,234,1,-1,-1,-1
16,8,123,494,103,234,1,-1,-1,-1
16,9,1849,510,28,64,1,-1,-1,-1
16,10,1351,506,56,128,1,-1,-1,-1
16,11,146,515,56,128,1,-1,-1,-1
16,12,266,463,103,234,1,-1,-1,-1
16,13,171,481,26,59,1,-1,-1,-1
16,14,1837,351,103,234,1,-1,-1,-1
16,15,-52,254,270,614,1,-1,-1,-1
16,16,151,501,28,64,1,-1,-1,-1
16,17,1867,393,26,59,1,-1,-1,-1
16,18,1834,532,36,83,1,-1,-1,-1
16,19,1320,462,30,70,1,-1,-1,-1
17,0,1619,396,159,362,1,-1,-1,-1
17,1,1336,500,67,153,1,-1,-1,-1
17,2,1286,545,47,108,1,-1,-1,-1
17,3,58,566,79,181,1,-1,-1,-1
17,4,1666,385,146,332,1,-1,-1,-1
17,5,1641,494,40,91,1,-1,-1,-1
17,6,1711,408,146,332,1,-1,-1,-1
17,7,1234,415,103,234,1,-1,-1,-1
17,8,123,494,103,234,1,-1,-1,-1
17,9,1849,510,28,64,1,-1,-1,-1
17,10,1351,506,56,128,1,-1,-1,-1
17,11,146,515,56,128,1,-1,-1,-1
17,12,266,463,103,234,1,-1,-1,-1
17,13,171,481,26,59,1,-1,-1,-1
17,14,1837,351,103,234,1,-1,-1,-1
17,15,-52,254,270,614,1,-1,-1,-1
17,16,151,501,28,64,1,-1,-1,-1
17,17,1867,393,26,59,1,-1,-1,-1
17,18,1834,532,36,83,1,-1,-1,-1
17,19,1320,462,30,70,1,-1,-1,-1
18,0,1594,396,159,362,1,-1,-1,-1
18,1,1295,461,87,199,1,-1,-1,-1
18,2,1286,545,47,108,1,-1,-1,-1
18,3,58,566,79,181,1,-1,-1,-1
18,4,1666,408,146,332,1,-1,-1,-1
18,5,1641,494,40,91,1,-1,-1,-1
18,6,1711,408,146,332,1,-1,-1,-1
18,7,1234,415,103,234,1,-1,-1,-1
18,8,123,494,103,234,1,-1,-1,-1
18,9,1849,510,28,64,1,-1,-1,-1
18,10,1350,503,61,139,1,-1,-1,-1
18,11,146,515,56,128,1,-1,-1,-1
18,12,266,463,103,234,1,-1,-1,-1
18,13,171,481,26,59,1,-1,-1,-1
18,14,1837,351,103,234,1,-1,-1,-1
18,15,-52,254,270,614,1,-1,-1,-1
18,16,151,501,28,64,1,-1,-1,-1
18,17,1867,393,26,59,1,-1,-1,-1
18,18,1836,541,33,76,1,-1,-1,-1
18,19,1320,462,30,70,1,-1,-1,-1
19,0,1594,396,159,362,1,-1,-1,-1
19,1,1291,454,94,214,1,-1,-1,-1
19,2,1286,545,47,108,1,-1,-1,-1
19,3,58,566,79,181,1,-1,-1,-1
19,4,1666,408,146,332,1,-1,-1,-1
19,5,1641,494,40,91,1,-1,-1,-1
19,6,1711,408,146,332,1,-1,-1,-1
19,7,1234,415,103,234,1,-1,-1,-1
19,8,123,494,103,234,1,-1,-1,-1
19,9,1849,510,28,64,1,-1,-1,-1
19,10,1350,503,61,139,1,-1,-1,-1
19,11,146,515,56,128,1,-1,-1,-1
19,12,266,463,103,234,1,-1,-1,-1
19,13,171,481,26,59,1,-1,-1,-1
19,14,1837,351,103,234,1,-1,-1,-1
19,15,-52,254,270,614,1,-1,-1,-1
19,16,151,501,28,64,1,-1,-1,-1
19,17,1867,393,26,59,1,-1,-1,-1
19,18,1836,541,33,76,1,-1,-1,-1
19,19,1320,462,30,70,1,-1,-1,-1
20,0,1594,396,159,362,1,-1,-1,-1
20,1,1308,474,87,199,1,-1,-1,-1
20,2,1286,545,47,108,1,-1,-1,-1
20,3,58,566,79,181,1,-1,-1,-1
20,4,1643,371,159,362,1,-1,-1,-1
20,5,1641,494,40,91,1,-1,-1,-1
20,6,1711,408,146,332,1,-1,-1,-1
20,7,1234,415,103,234,1,-1,-1,-1
20,8,123,494,103,234,1,-1,-1,-1
20,9,1849,510,28,64,1,-1,-1,-1
20,10,1349,490,73,167,1,-1,-1,-1
20,11,146,515,56,128,1,-1,-1,-1
20,12,266,463,103,234,1,-1,-1,-1
20,13,171,481,26,59,1,-1,-1,-1
20,14,1837,351,103,234,1,-1,-1,-1
20,15,-52,254,270,614,1,-1,-1,-1
20,16,151,501,28,64,1,-1,-1,-1
20,17,1867,393,26,59,1,-1,-1,-1
20,18,1838,543,30,70,1,-1,-1,-1
20,19,1320,462,30,70,1,-1,-1,-1
21,0,1594,396,159,362,1,-1,-1,-1
21,1,1308,474,87,199,1,-1,-1,-1
21,2,1286,545,47,108,1,-1,-1,-1
21,3,58,566,79,181,1,-1,-1,-1
21,4,1643,371,159,362,1,-1,-1,-1
21,5,1641,494,40,91,1,-1,-1,-1
21,6,1692,396,159,362,1,-1,-1,-1
21,7,1234,415,103,234,1,-1,-1,-1
21,8,123,494,103,234,1,-1,-1,-1
21,9,1849,510,28,64,1,-1,-1,-1
21,10,1349,490,73,167,1,-1,-1,-1
21,11,146,515,56,128,1,-1,-1,-1
21,12,266,463,103,234,1,-1,-1,-1
21,13,171,481,26,59,1,-1,-1,-1
21,14,1837,351,103,234,1,-1,-1,-1
21,15,-52,254,270,614,1,-1,-1,-1
21,16,151,501,28,64,1,-1,-1,-1
21,17,1867,393,26,59,1,-1,-1,-1
21,18,1838,543,30,70,1,-1,-1,-1
21,19,1320,462,30,70,1,-1,-1,-1
22,0,1594,371,159,362,1,-1,-1,-1
22,1,1314,468,79,181,1,-1,-1,-1
22,2,1286,545,47,108,1,-1,-1,-1
22,3,58,566,79,181,1,-1,-1,-1
22,4,1643,396,159,362,1,-1,-1,-1
22,5,1641,494,40,91,1,-1,-1,-1
22,6,1692,396,159,362,1,-1,-1,-1
22,7,1234,415,103,234,1,-1,-1,-1
22,8,123,494,103,234,1,-1,-1,-1
22,9,1849,510,28,64,1,-1,-1,-1
22,10,1349,490,73,167,1,-1,-1,-1
22,11,146,515,56,128,1,-1,-1,-1
22,12,298,463,103,234,1,-1,-1,-1
22,13,171,481,26,59,1,-1,-1,-1
22,14,1837,351,103,234,1,-1,-1,-1
22,15,-52,254,270,614,1,-1,-1,-1
22,16,151,501,28,64,1,-1,-1,-1
22,17,1867,393,26,59,1,-1,-1,-1
22,18,1838,543,30,70,1,-1,-1,-1
22,19,1320,462,30,70,1,-1,-1,-1
22,20,1792,456,73,167,1,-1,-1,-1
23,0,1589,381,175,398,1,-1,-1,-1
23,1,1315,468,73,167,1,-1,-1,-1
23,2,1286,545,47,108,1,-1,-1,-1
23,3,58,566,79,181,1,-1,-1,-1
23,4,1643,354,175,398,1,-1,-1,-1
23,5,1641,494,40,91,1,-1,-1,-1
23,6,1692,396,159,362,1,-1,-1,-1
23,7,1234,415,103,234,1,-1,-1,-1
23,8,123,494,103,234,1,-1,-1,-1
23,9,1849,510,28,64,1,-1,-1,-1
23,10,1349,490,73,167,1,-1,-1,-1
23,11,146,515,56,128,1,-1,-1,-1
23,12,298,463,103,234,1,-1,-1,-1
23,13,171,481,26,59,1,-1,-1,-1
23,14,1837,351,103,234,1,-1,-1,-1
23,15,-52,254,270,614,1,-1,-1,-1
23,16,151,501,28,64,1,-1,-1,-1
23,17,1867,393,26,59,1,-1,-1,-1
23,18,1838,543,30,70,1,-1,-1,-1
23,19,1320,462,30,70,1,-1,-1,-1
23,20,1792,456,73,167,1,-1,-1,-1
24,0,1619,396,159,362,1,-1,-1,-1
24,1,1326,479,73,167,1,-1,-1,-1
24,2,1286,545,47,108,1,-1,-1,-1
24,3,58,566,79,181,1,-1,-1,-1
24,4,1668,371,159,362,1,-1,-1,-1
24,5,1641,494,40,91,1,-1,-1,-1
24,6,1692,396,159,362,1,-1,-1,-1
24,7,1234,415,103,234,1,-1,-1,-1
24,8,123,494,103,234,1,-1,-1,-1
24,9,1849,510,28,64,1,-1,-1,-1
24,10,1349,490,73,167,1,-1,-1,-1
24,11,146,515,56,128,1,-1,-1,-1
24,12,298,463,103,234,1,-1,-1,-1
24,13,171,481,26,59,1,-1,-1,-1
24,14,1837,351,103,234,1,-1,-1,-1
24,15,-52,254,270,614,1,-1,-1,-1
24,16,151,501,28,64,1,-1,-1,-1
24,17,1867,393,26,59,1,-1,-1,-1
24,18,1838,543,30,70,1,-1,-1,-1
24,19,1320,462,30,70,1,-1,-1,-1
24,20,1804,475,61,139,1,-1,-1,-1
25,0,1619,396,159,362,1,-1,-1,-1
25,1,1326,479,73,167,1,-1,-1,-1
25,2,1286,545,47,108,1,-1,-1,-1
25,3,58,566,79,181,1,-1,-1,-1
25,4,1668,371,159,362,1,-1,-1,-1
25,5,1641,494,40,91,1,-1,-1,-1
25,6,1692,396,159,362,1,-1,-1,-1
25,7,1234,415,103,234,1,-1,-1,-1
25,8,123,494,103,234,1,-1,-1,-1
25,9,1849,510,28,64,1,-1,-1,-1
25,10,1349,490,73,167,1,-1,-1,-1
25,11,146,515,56,128,1,-1,-1,-1
25,12,298,463,103,234,1,-1,-1,-1
25,13,171,481,26,59,1,-1,-1,-1
25,14,1843,357,79,181,1,-1,-1,-1
25,15,-10,254,270,614,1,-1,-1,-1
25,16,151,501,28,64,1,-1,-1,-1
25,17,1867,393,26,59,1,-1,-1,-1
25,18,1840,532,36,83,1,-1,-1,-1
25,19,1320,462,30,70,1,-1,-1,-1
25,20,1810,535,33,76,1,-1,-1,-1
26,0,1619,396,159,362,1,-1,-1,-1
26,1,1326,479,73,167,1,-1,-1,-1
26,2,1286,545,47,108,1,-1,-1,-1
26,3,58,566,79,181,1,-1,-1,-1
26,4,1668,371,159,362,1,-1,-1,-1
26,5,1641,494,40,91,1,-1,-1,-1
26,6,1692,396,159,362,1,-1,-1,-1
26,7,1234,415,103,234,1,-1,-1,-1
26,8,123,494,103,234,1,-1,-1,-1
26,9,1849,510,28,64,1,-1,-1,-1
26,10,1349,490,73,167,1,-1,-1,-1
26,11,146,515,56,128,1,-1,-1,-1
26,12,298,463,103,234,1,-1,-1,-1
26,13,171,481,26,59,1,-1,-1,-1
26,14,1843,357,79,181,1,-1,-1,-1
26,15,-52,254,270,614,1,-1,-1,-1
26,16,151,501,28,64,1,-1,-1,-1
26,17,1867,393,26,59,1,-1,-1,-1
26,18,1835,557,26,59,1,-1,-1,-1
26,19,1320,462,30,70,1,-1,-1,-1
26,20,1810,535,33,76,1,-1,-1,-1
26,21,312,500,30,70,1,-1,-1,-1
26,22,31,296,270,614,1,-1,-1,-1
27,0,1562,381,175,398,1,-1,-1,-1
27,1,1326,479,73,167,1,-1,-1,-1
27,2,1286,545,47,108,1,-1,-1,-1
27,3,58,566,79,181,1,-1,-1,-1
27,4,1616,354,175,398,1,-1,-1,-1
27,5,1641,494,40,91,1,-1,-1,-1
27,6,1670,381,175,398,1,-1,-1,-1
27,7,1234,415,103,234,1,-1,-1,-1
27,8,123,494,103,234,1,-1,-1,-1
27,9,1849,510,28,64,1,-1,-1,-1
27,10,1349,490,73,167,1,-1,-1,-1
27,11,146,515,56,128,1,-1,-1,-1
27,12,298,463,103,234,1,-1,-1,-1
27,13,171,481,26,59,1,-1,-1,-1
27,14,1831,357,79,181,1,-1,-1,-1
27,15,-52,254,270,614,1,-1,-1,-1
27,16,151,501,28,64,1,-1,-1,-1
27,17,1867,393,26,59,1,-1,-1,-1
27,18,1831,557,26,59,1,-1,-1,-1
27,19,1320,462,30,70,1,-1,-1,-1
27,20,1810,535,33,76,1,-1,-1,-1
27,21,312,500,30,70,1,-1,-1,-1
27,22,31,296,270,614,1,-1,-1,-1
27,23,107,565,146,332,1,-1,-1,-1
28,0,1562,381,175,398,1,-1,-1,-1
28,1,1308,461,87,199,1,-1,-1,-1
28,2,1286,545,47,108,1,-1,-1,-1
28,3,58,566,79,181,1,-1,-1,-1
28,4,1616,354,175,398,1,-1,-1,-1
28,5,1641,494,40,91,1,-1,-1,-1
28,6,1670,381,175,398,1,-1,-1,-1
28,7,1234,415,103,234,1,-1,-1,-1
28,8,123,494,103,234,1,-1,-1,-1
28,9,1849,510,28,64,1,-1,-1,-1
28,10,1349,490,73,167,1,-1,-1,-1
28,11,146,515,56,128,1,-1,-1,-1
28,12,298,463,103,234,1,-1,-1,-1
28,13,171,481,26,59,1,-1,-1,-1
28,14,1831,357,79,181,1,-1,-1,-1
28,15,-52,254,270,614,1,-1,-1,-1
28,16,151,501,28,64,1,-1,-1,-1
28,17,1867,393,26,59,1,-1,-1,-1
28,18,1831,557,26,59,1,-1,-1,-1
28,19,1320,462,30,70,1,-1,-1,-1
28,20,1798,489,52,118,1,-1,-1,-1
28,21,312,500,30,70,1,-1,-1,-1
28,22,31,254,270,614,1,-1,-1,-1
28,23,107,565,146,332,1,-1,-1,-1
29,0,1569,396,159,362,1,-1,-1,-1
29,1,1308,461,87,199,1,-1,-1,-1
29,2,1286,545,47,108,1,-1,-1,-1
29,3,58,566,79,181,1,-1,-1,-1
29,4,1619,371,159,362,1,-1,-1,-1
29,5,1641,494,40,91,1,-1,-1,-1
29,6,1689,430,146,332,1,-1,-1,-1
29,7,1234,415,103,234,1,-1,-1,-1
29,8,123,494,103,234,1,-1,-1,-1
29,9,1849,510,28,64,1,-1,-1,-1
29,10,1349,490,73,167,1,-1,-1,-1
29,11,146,515,56,128,1,-1,-1,-1
29,12,298,463,103,234,1,-1,-1,-1
29,13,171,481,26,59,1,-1,-1,-1
29,14,1831,357,79,181,1,-1,-1,-1
29,15,-52,254,270,614,1,-1,-1,-1
29,16,151,501,28,64,1,-1,-1,-1
29,17,1867,393,26,59,1,-1,-1,-1
29,18,1831,557,26,59,1,-1,-1,-1
29,19,1320,462,30,70,1,-1,-1,-1
29,20,1798,489,52,118,1,-1,-1,-1
29,21,312,500,30,70,1,-1,-1,-1
29,22,31,254,270,614,1,-1,-1,-1
29,23,107,565,146,332,1,-1,-1,-1
29,24,1767,325,189,429,1,-1,-1,-1
30,0,1562,381,175,398,1,-1,-1,-1
30,1,1281,431,103,234,1,-1,-1,-1
30,2,1286,545,47,108,1,-1,-1,-1
30,3,58,566,79,181,1,-1,-1,-1
30,4,1616,354,175,398,1,-1,-1,-1
30,5,1641,494,40,91,1,-1,-1,-1
30,6,1689,430,146,332,1,-1,-1,-1
30,7,1234,415,103,234,1,-1,-1,-1
30,8,123,494,103,234,1,-1,-1,-1
30,9,1849,510,28,64,1,-1,-1,-1
30,10,1339,480,79,181,1,-1,-1,-1
30,11,146,515,56,128,1,-1,-1,-1
30,12,298,463,103,234,1,-1,-1,-1
30,13,171,481,26,59,1,-1,-1,-1
30,14,1831,357,79,181,1,-1,-1,-1
30,15,-52,254,270,614,1,-1,-1,-1
30,16,151,501,28,64,1,-1,-1,-1
30,17,1867,393,26,59,1,-1,-1,-1
30,18,1831,557,26,59,1,-1,-1,-1
30,19,1320,462,30,70,1,-1,-1,-1
30,20,1810,533,30,70,1,-1,-1,-1
30,21,312,500,30,70,1,-1,-1,-1
30,22,31,254,270,614,1,-1,-1,-1
30,23,107,565,146,332,1,-1,-1,-1
30,24,1767,325,189,429,1,-1,-1,-1
30,25,1757,513,61,139,1,-1,-1,-1
30,26,1821,526,103,234,1,-1,-1,-1
31,0,1562,381,175,398,1,-1,-1,-1
31,1,1326,479,73,167,1,-1,-1,-1
31,2,1286,545,47,108,1,-1,-1,-1
31,3,58,566,79,181,1,-1,-1,-1
31,4,1616,354,175,398,1,-1,-1,-1
31,5,1641,494,40,91,1,-1,-1,-1
31,6,1689,430,146,332,1,-1,-1,-1
31,7,1234,415,103,234,1,-1,-1,-1
31,8,123,494,103,234,1,-1,-1,-1
31,9,1849,510,28,64,1,-1,-1,-1
31,10,1349,490,73,167,1,-1,-1,-1
31,11,146,515,56,128,1,-1,-1,-1
31,12,298,463,103,234,1,-1,-1,-1
31,13,171,481,26,59,1,-1,-1,-1
31,14,1831,357,79,181,1,-1,-1,-1
31,15,-52,254,270,614,1,-1,-1,-1
31,16,151,501,28,64,1,-1,-1,-1
31,17,1873,374,36,83,1,-1,-1,-1
31,18,1831,557,26,59,1,-1,-1,-1
31,19,1320,462,30,70,1,-1,-1,-1
31,20,1815,549,26,59,1,-1,-1,-1
31,21,312,500,30,70,1,-1,-1,-1
31,22,31,254,270,614,1,-1,-1,-1
31,23,107,565,146,332,1,-1,-1,-1
31,24,1767,325,189,429,1,-1,-1,-1
31,25,1757,513,61,139,1,-1,-1,-1
31,26,1829,542,94,214,1,-1,-1,-1
32,0,1562,381,175,398,1,-1,-1,-1
32,1,1308,461,87,199,1,-1,-1,-1
32,2,1286,545,47,108,1,-1,-1,-1
32,3,58,566,79,181,1,-1,-1,-1
32,4,1619,396,159,362,1,-1,-1,-1
32,6,1689,430,146,332,1,-1,-1,-1
32,7,1234,415,103,234,1,-1,-1,-1
32,8,123,494,103,234,1,-1,-1,-1
32,9,1849,510,28,64,1,-1,-1,-1
32,10,1349,490,73,167,1,-1,-1,-1
32,11,146,515,56,128,1,-1,-1,-1
32,12,298,463,103,234,1,-1,-1,-1
32,13,171,481,26,59,1,-1,-1,-1
32,14,1831,357,79,181,1,-1,-1,-1
32,15,-52,254,270,614,1,-1,-1,-1
32,16,151,501,28,64,1,-1,-1,-1
32,17,1873,374,36,83,1,-1,-1,-1
32,18,1831,557,26,59,1,-1,-1,-1
32,19,1320,462,30,70,1,-1,-1,-1
32,20,1815,549,26,59,1,-1,-1,-1
32,21,312,500,30,70,1,-1,-1,-1
32,22,31,254,270,614,1,-1,-1,-1
32,23,127,688,94,214,1,-1,-1,-1
32,24,1752,290,207,470,1,-1,-1,-1
32,25,1757,513,61,139,1,-1,-1,-1
32,26,1829,542,94,214,1,-1,-1,-1
33,0,1562,381,175,398,1,-1,-1,-1
33,1,1295,461,87,199,1,-1,-1,-1
33,2,1286,545,47,108,1,-1,-1,-1
33,3,58,566,79,181,1,-1,-1,-1
33,4,1616,354,175,398,1,-1,-1,-1
33,6,1692,420,159,362,1,-1,-1,-1
33,8,123,494,103,234,1,-1,-1,-1
33,9,1849,510,28,64,1,-1,-1,-1
33,10,1339,480,79,181,1,-1,-1,-1
33,11,146,515,56,128,1,-1,-1,-1
33,12,298,463,103,234,1,-1,-1,-1
33,13,171,481,26,59,1,-1,-1,-1
33,14,1831,357,79,181,1,-1,-1,-1
33,15,-52,254,270,614,1,-1,-1,-1
33,16,151,501,28,64,1,-1,-1,-1
33,17,1873,374,36,83,1,-1,-1,-1
33,18,1831,557,26,59,1,-1,-1,-1
33,19,1320,462,30,70,1,-1,-1,-1
33,20,1815,549,26,59,1,-1,-1,-1
33,21,312,500,30,70,1,-1,-1,-1
33,22,73,254,270,614,1,-1,-1,-1
33,23,127,688,94,214,1,-1,-1,-1
33,24,1752,290,207,470,1,-1,-1,-1
